Date,Hacks,Pessimistic/Doubtful,Banks,Selling,Market_manipulation,(De-)centralisation,Angry,ETF,Leverage,Bottom,Institutional_money,FOMO,Prediction,Adoption,Fearful/Concerned,Portfolio,FUD_theme,Whitepaper,Announcements,Technical_analysis,Flippening,Community,Investing/Trading,Euphoric/Excited,Hodling,ICO,Bearish,Going_short,Uncertain,Volume,Risk,Governance,Ban,Cheap,Short_term_trading,Fork,Progress,Shilling,Bullish,Happy,Bubble,Bots,Hopeful,Bug,Open_source,Token_economics,Security,Marketing,Bad_news,Due_diligence,Team,Partnerships,Pump_and_dump,Sad,Panicking,Listing,Regulation/Politics,Dip,Launch,FOMO_theme,Advice/Support,Rebranding,Wallet,Good_news,Problems_and_issues,Mining,Waiting,Learning,Scaling,Fees,Roadmap,Recovery,Technology,Mistrustful,Marketcap,Positive,Tax,Long_term_investing,Strategy,Competition,Whales,Correction,Stablecoin,Buying,Warning,Annoyed/Frustrated,Price,Use_case/Applications,Rumor,Scam/Fraud,Airdrop,Optimistic,Negative,scores
2019-02-01,2.0,3.0,4.0,37.0,0.0,27.0,0.0,5.0,2.0,5.0,2.0,1.0,81.0,59.0,3.0,5.0,0.0,2.0,8.0,47.0,0.0,18.0,93.0,17.0,1.0,20.0,20.0,8.0,55.0,18.0,3.0,1.0,4.0,0.0,14.0,5.0,35.0,0.0,54.0,5.0,0.0,1.0,7.0,2.0,4.0,4.0,13.0,2.0,15.0,30.0,30.0,4.0,0.0,0.0,0.0,19.0,8.0,0.0,15.0,1.0,58.0,0.0,5.0,111.0,20.0,55.0,12.0,4.0,0.0,9.0,0.0,1.0,163.0,2.0,4.0,113.0,0.0,68.0,0.0,42.0,0.0,1.0,4.0,9.0,0.0,0.0,206.0,38.0,1.0,6.0,1.0,15.0,74.0,-0.10573333333333335
2019-02-02,0.0,0.0,2.0,21.0,0.0,12.0,4.0,2.0,2.0,5.0,2.0,0.0,40.0,37.0,0.0,4.0,13.0,2.0,2.0,19.0,0.0,8.0,47.0,12.0,1.0,14.0,4.0,0.0,33.0,19.0,3.0,0.0,3.0,1.0,7.0,5.0,23.0,0.0,39.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,2.0,8.0,11.0,12.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,3.0,0.0,33.0,0.0,9.0,71.0,8.0,24.0,9.0,13.0,7.0,2.0,2.0,0.0,95.0,0.0,1.0,78.0,1.0,43.0,0.0,32.0,1.0,1.0,3.0,6.0,1.0,0.0,141.0,20.0,0.0,1.0,1.0,11.0,47.0,-0.5026
2019-02-03,0.0,1.0,0.0,14.0,1.0,12.0,1.0,1.0,1.0,2.0,0.0,1.0,49.0,34.0,5.0,5.0,0.0,0.0,1.0,31.0,0.0,8.0,66.0,13.0,0.0,8.0,18.0,5.0,32.0,30.0,3.0,0.0,0.0,2.0,14.0,4.0,22.0,1.0,37.0,4.0,0.0,5.0,3.0,6.0,1.0,1.0,6.0,0.0,14.0,17.0,12.0,1.0,0.0,0.0,0.0,22.0,7.0,1.0,7.0,0.0,42.0,0.0,15.0,56.0,9.0,26.0,1.0,9.0,1.0,1.0,5.0,0.0,107.0,0.0,0.0,76.0,0.0,47.0,1.0,27.0,0.0,3.0,2.0,7.0,2.0,0.0,173.0,25.0,0.0,5.0,0.0,14.0,69.0,0.5022500000000001
2019-02-04,1.0,1.0,6.0,7.0,1.0,17.0,1.0,0.0,2.0,0.0,4.0,3.0,37.0,64.0,0.0,4.0,0.0,1.0,3.0,28.0,0.0,13.0,86.0,18.0,2.0,12.0,11.0,1.0,25.0,33.0,4.0,0.0,6.0,5.0,8.0,7.0,23.0,1.0,22.0,2.0,0.0,2.0,8.0,2.0,1.0,5.0,4.0,2.0,21.0,21.0,24.0,6.0,0.0,0.0,0.0,24.0,5.0,2.0,1.0,0.0,48.0,0.0,13.0,96.0,5.0,21.0,6.0,13.0,1.0,5.0,5.0,1.0,141.0,1.0,3.0,70.0,1.0,58.0,0.0,48.0,1.0,0.0,5.0,10.0,1.0,1.0,166.0,34.0,1.0,11.0,0.0,31.0,67.0,0.13396666666666665
2019-02-05,7.0,7.0,1.0,14.0,1.0,15.0,2.0,3.0,0.0,5.0,2.0,1.0,35.0,52.0,4.0,4.0,0.0,1.0,3.0,31.0,0.0,12.0,70.0,15.0,2.0,13.0,10.0,3.0,26.0,21.0,3.0,0.0,1.0,1.0,16.0,2.0,23.0,0.0,19.0,2.0,0.0,3.0,7.0,3.0,1.0,4.0,13.0,1.0,12.0,29.0,25.0,4.0,0.0,0.0,0.0,10.0,7.0,0.0,2.0,0.0,57.0,1.0,15.0,94.0,16.0,20.0,6.0,12.0,2.0,4.0,3.0,0.0,137.0,0.0,1.0,66.0,1.0,53.0,1.0,37.0,0.0,0.0,0.0,10.0,2.0,0.0,142.0,37.0,0.0,14.0,0.0,17.0,73.0,-0.21075
2019-02-06,4.0,2.0,2.0,17.0,2.0,26.0,3.0,2.0,0.0,2.0,1.0,6.0,45.0,75.0,3.0,6.0,2.0,1.0,10.0,54.0,0.0,24.0,94.0,24.0,1.0,11.0,16.0,5.0,23.0,18.0,20.0,0.0,2.0,1.0,19.0,8.0,20.0,3.0,32.0,7.0,0.0,1.0,10.0,2.0,1.0,7.0,19.0,1.0,20.0,24.0,30.0,2.0,1.0,0.0,0.0,17.0,10.0,1.0,4.0,4.0,75.0,0.0,9.0,139.0,18.0,29.0,8.0,12.0,3.0,11.0,6.0,0.0,169.0,0.0,2.0,112.0,1.0,62.0,0.0,67.0,1.0,0.0,3.0,10.0,2.0,1.0,167.0,57.0,0.0,9.0,0.0,25.0,89.0,-0.17253333333333334
2019-02-07,9.0,2.0,3.0,9.0,1.0,19.0,1.0,3.0,2.0,4.0,0.0,4.0,60.0,52.0,1.0,7.0,1.0,2.0,5.0,34.0,0.0,19.0,60.0,22.0,3.0,15.0,20.0,4.0,27.0,10.0,8.0,0.0,3.0,1.0,11.0,8.0,25.0,2.0,34.0,1.0,2.0,2.0,4.0,3.0,0.0,3.0,14.0,1.0,19.0,28.0,18.0,1.0,0.0,1.0,0.0,14.0,8.0,4.0,9.0,1.0,57.0,0.0,11.0,127.0,8.0,28.0,2.0,16.0,2.0,4.0,5.0,0.0,142.0,0.0,4.0,81.0,1.0,54.0,0.0,52.0,1.0,0.0,5.0,8.0,1.0,1.0,167.0,39.0,2.0,10.0,0.0,15.0,85.0,0.32236666666666663
2019-02-08,1.0,3.0,9.0,15.0,4.0,9.0,4.0,1.0,2.0,5.0,3.0,7.0,83.0,43.0,1.0,10.0,2.0,0.0,4.0,52.0,0.0,15.0,122.0,21.0,4.0,9.0,26.0,15.0,24.0,16.0,5.0,0.0,10.0,2.0,10.0,4.0,18.0,0.0,53.0,7.0,0.0,8.0,11.0,3.0,1.0,3.0,4.0,0.0,11.0,22.0,23.0,0.0,1.0,0.0,0.0,14.0,9.0,1.0,7.0,4.0,52.0,0.0,13.0,142.0,12.0,26.0,9.0,7.0,3.0,2.0,5.0,0.0,121.0,0.0,1.0,88.0,1.0,59.0,1.0,68.0,1.0,2.0,4.0,22.0,2.0,0.0,239.0,32.0,1.0,10.0,0.0,17.0,84.0,0.14263333333333333
2019-02-09,1.0,3.0,3.0,15.0,2.0,8.0,0.0,2.0,1.0,4.0,0.0,2.0,32.0,29.0,4.0,7.0,2.0,0.0,3.0,29.0,0.0,8.0,64.0,20.0,0.0,10.0,14.0,7.0,10.0,11.0,7.0,0.0,3.0,3.0,6.0,7.0,7.0,1.0,22.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,4.0,2.0,9.0,12.0,16.0,3.0,0.0,0.0,0.0,16.0,1.0,3.0,3.0,1.0,42.0,0.0,7.0,69.0,6.0,20.0,6.0,9.0,0.0,7.0,1.0,1.0,73.0,0.0,7.0,53.0,0.0,45.0,0.0,27.0,0.0,0.0,1.0,11.0,1.0,0.0,136.0,19.0,1.0,5.0,4.0,9.0,70.0,0.0
2019-02-10,0.0,2.0,6.0,12.0,2.0,14.0,1.0,1.0,1.0,6.0,0.0,4.0,62.0,40.0,2.0,8.0,3.0,3.0,2.0,59.0,7.0,4.0,111.0,10.0,1.0,12.0,16.0,4.0,14.0,28.0,7.0,0.0,6.0,1.0,16.0,6.0,14.0,0.0,43.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,13.0,13.0,16.0,2.0,0.0,0.0,0.0,9.0,4.0,7.0,2.0,2.0,60.0,0.0,5.0,94.0,7.0,16.0,9.0,12.0,8.0,6.0,4.0,1.0,85.0,0.0,7.0,69.0,0.0,47.0,3.0,38.0,2.0,2.0,3.0,16.0,0.0,1.0,209.0,32.0,1.0,8.0,1.0,10.0,64.0,0.0
2019-02-11,1.0,3.0,7.0,8.0,1.0,18.0,2.0,2.0,1.0,0.0,0.0,2.0,46.0,50.0,0.0,4.0,0.0,1.0,4.0,39.0,2.0,4.0,98.0,16.0,2.0,13.0,16.0,7.0,16.0,20.0,10.0,0.0,7.0,0.0,11.0,3.0,11.0,0.0,32.0,5.0,0.0,7.0,7.0,1.0,1.0,6.0,7.0,2.0,12.0,33.0,32.0,4.0,1.0,0.0,0.0,16.0,7.0,7.0,5.0,0.0,54.0,0.0,11.0,118.0,10.0,25.0,6.0,15.0,2.0,4.0,2.0,0.0,123.0,0.0,9.0,87.0,2.0,56.0,0.0,63.0,0.0,0.0,2.0,18.0,0.0,2.0,206.0,37.0,0.0,19.0,1.0,29.0,77.0,-0.13185
2019-02-12,1.0,4.0,2.0,14.0,1.0,11.0,3.0,2.0,10.0,3.0,2.0,1.0,55.0,57.0,0.0,6.0,2.0,1.0,0.0,41.0,1.0,7.0,108.0,13.0,1.0,9.0,11.0,6.0,24.0,21.0,5.0,0.0,2.0,2.0,10.0,12.0,12.0,0.0,36.0,3.0,0.0,2.0,4.0,8.0,1.0,2.0,2.0,3.0,19.0,26.0,23.0,2.0,0.0,1.0,0.0,13.0,8.0,2.0,7.0,0.0,49.0,0.0,8.0,102.0,12.0,30.0,4.0,9.0,1.0,3.0,4.0,0.0,104.0,1.0,5.0,83.0,0.0,63.0,1.0,41.0,0.0,3.0,1.0,24.0,0.0,0.0,205.0,22.0,0.0,12.0,0.0,13.0,76.0,0.20095
2019-02-13,0.0,1.0,5.0,12.0,2.0,13.0,1.0,1.0,2.0,4.0,4.0,3.0,53.0,71.0,0.0,6.0,0.0,1.0,11.0,41.0,9.0,9.0,93.0,17.0,0.0,12.0,13.0,8.0,22.0,25.0,6.0,1.0,5.0,0.0,10.0,16.0,20.0,1.0,39.0,6.0,1.0,5.0,10.0,4.0,0.0,6.0,9.0,1.0,20.0,23.0,22.0,21.0,2.0,0.0,0.0,28.0,5.0,3.0,10.0,1.0,46.0,0.0,13.0,158.0,5.0,29.0,6.0,9.0,1.0,4.0,9.0,0.0,149.0,1.0,6.0,82.0,0.0,64.0,0.0,59.0,0.0,1.0,0.0,22.0,1.0,1.0,200.0,42.0,0.0,6.0,4.0,10.0,64.0,-0.09866666666666667
2019-02-15,2.0,3.0,15.0,15.0,0.0,24.0,1.0,6.0,2.0,6.0,3.0,2.0,45.0,70.0,0.0,3.0,0.0,3.0,3.0,39.0,3.0,11.0,76.0,12.0,1.0,18.0,9.0,3.0,17.0,19.0,1.0,0.0,17.0,1.0,9.0,15.0,28.0,2.0,30.0,5.0,0.0,4.0,11.0,1.0,6.0,6.0,7.0,4.0,20.0,22.0,36.0,16.0,0.0,1.0,0.0,19.0,7.0,2.0,15.0,1.0,62.0,0.0,6.0,109.0,6.0,34.0,8.0,22.0,4.0,2.0,6.0,0.0,183.0,0.0,3.0,92.0,1.0,50.0,0.0,47.0,1.0,0.0,3.0,14.0,0.0,0.0,181.0,48.0,1.0,9.0,0.0,37.0,70.0,-0.2641
2019-02-16,5.0,0.0,5.0,9.0,1.0,14.0,1.0,1.0,2.0,4.0,0.0,3.0,40.0,49.0,2.0,4.0,0.0,1.0,5.0,38.0,2.0,7.0,75.0,12.0,2.0,12.0,10.0,3.0,22.0,18.0,1.0,1.0,5.0,9.0,12.0,9.0,18.0,2.0,28.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,2.0,4.0,16.0,16.0,28.0,4.0,1.0,0.0,0.0,21.0,7.0,0.0,3.0,1.0,46.0,1.0,10.0,88.0,8.0,20.0,6.0,7.0,3.0,5.0,1.0,0.0,110.0,1.0,2.0,75.0,0.0,54.0,1.0,33.0,1.0,0.0,0.0,11.0,1.0,0.0,162.0,31.0,0.0,11.0,0.0,21.0,64.0,0.074
2019-02-17,0.0,8.0,0.0,14.0,1.0,7.0,7.0,0.0,1.0,6.0,0.0,4.0,102.0,53.0,1.0,6.0,1.0,1.0,5.0,72.0,2.0,16.0,150.0,32.0,7.0,8.0,22.0,10.0,34.0,30.0,2.0,0.0,0.0,0.0,14.0,12.0,16.0,3.0,70.0,7.0,1.0,1.0,10.0,0.0,1.0,2.0,1.0,3.0,15.0,28.0,27.0,4.0,1.0,3.0,0.0,19.0,5.0,3.0,5.0,1.0,59.0,2.0,3.0,117.0,5.0,20.0,9.0,9.0,2.0,3.0,3.0,0.0,112.0,2.0,4.0,143.0,0.0,69.0,3.0,58.0,0.0,0.0,0.0,23.0,3.0,1.0,273.0,38.0,2.0,8.0,1.0,16.0,96.0,-0.11006666666666666
2019-02-18,2.0,6.0,4.0,18.0,1.0,17.0,3.0,0.0,2.0,14.0,1.0,6.0,154.0,76.0,9.0,9.0,0.0,4.0,5.0,145.0,4.0,49.0,271.0,22.0,1.0,14.0,33.0,36.0,49.0,28.0,7.0,0.0,4.0,3.0,39.0,19.0,12.0,2.0,129.0,10.0,2.0,4.0,15.0,1.0,2.0,6.0,7.0,2.0,29.0,37.0,32.0,0.0,0.0,6.0,0.0,9.0,5.0,8.0,5.0,4.0,101.0,0.0,8.0,127.0,16.0,37.0,16.0,12.0,12.0,4.0,2.0,4.0,166.0,2.0,5.0,210.0,1.0,80.0,2.0,66.0,2.0,2.0,3.0,65.0,5.0,1.0,386.0,51.0,0.0,20.0,1.0,28.0,180.0,-0.4017
2019-02-19,3.0,3.0,5.0,20.0,2.0,15.0,4.0,0.0,3.0,8.0,5.0,5.0,80.0,51.0,5.0,7.0,1.0,4.0,7.0,65.0,2.0,23.0,119.0,21.0,3.0,15.0,23.0,10.0,29.0,10.0,5.0,1.0,5.0,2.0,25.0,11.0,22.0,2.0,58.0,6.0,1.0,7.0,8.0,1.0,2.0,2.0,8.0,1.0,18.0,26.0,27.0,2.0,0.0,2.0,0.0,17.0,7.0,1.0,8.0,5.0,61.0,0.0,11.0,136.0,16.0,43.0,6.0,15.0,2.0,26.0,0.0,0.0,155.0,0.0,14.0,116.0,0.0,67.0,2.0,51.0,0.0,2.0,3.0,14.0,2.0,0.0,225.0,35.0,3.0,12.0,1.0,17.0,115.0,-0.03423333333333333
2019-02-20,5.0,2.0,6.0,23.0,1.0,27.0,2.0,0.0,7.0,8.0,3.0,1.0,61.0,58.0,2.0,8.0,3.0,0.0,7.0,68.0,1.0,21.0,135.0,21.0,2.0,12.0,14.0,17.0,31.0,23.0,7.0,1.0,6.0,3.0,23.0,4.0,23.0,1.0,50.0,4.0,0.0,5.0,3.0,2.0,2.0,0.0,9.0,2.0,25.0,32.0,40.0,3.0,0.0,0.0,0.0,9.0,14.0,6.0,13.0,0.0,102.0,0.0,18.0,145.0,17.0,45.0,5.0,18.0,3.0,14.0,2.0,1.0,152.0,1.0,6.0,95.0,0.0,76.0,3.0,69.0,0.0,4.0,4.0,22.0,5.0,0.0,211.0,31.0,0.0,12.0,0.0,18.0,96.0,-0.1909
2019-02-21,2.0,1.0,7.0,9.0,1.0,15.0,3.0,1.0,5.0,10.0,1.0,3.0,56.0,66.0,4.0,3.0,2.0,0.0,5.0,59.0,1.0,25.0,95.0,26.0,2.0,8.0,11.0,9.0,32.0,12.0,7.0,1.0,7.0,0.0,23.0,19.0,28.0,2.0,43.0,5.0,2.0,4.0,7.0,1.0,3.0,1.0,7.0,0.0,15.0,28.0,24.0,0.0,0.0,1.0,0.0,6.0,12.0,1.0,5.0,1.0,41.0,1.0,33.0,123.0,19.0,23.0,9.0,14.0,4.0,11.0,0.0,0.0,138.0,0.0,2.0,96.0,0.0,63.0,2.0,45.0,1.0,3.0,1.0,13.0,0.0,1.0,175.0,49.0,0.0,14.0,3.0,26.0,88.0,0.3404
2019-02-22,1.0,1.0,12.0,15.0,1.0,14.0,2.0,0.0,1.0,7.0,1.0,3.0,75.0,35.0,2.0,4.0,0.0,1.0,4.0,61.0,0.0,20.0,115.0,13.0,4.0,9.0,15.0,13.0,31.0,13.0,3.0,0.0,12.0,1.0,25.0,12.0,29.0,1.0,47.0,10.0,0.0,2.0,7.0,2.0,0.0,4.0,6.0,1.0,17.0,27.0,28.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,7.0,0.0,57.0,0.0,10.0,103.0,13.0,25.0,8.0,6.0,1.0,14.0,7.0,0.0,135.0,2.0,3.0,90.0,0.0,53.0,0.0,37.0,0.0,0.0,2.0,20.0,3.0,0.0,196.0,35.0,1.0,12.0,2.0,13.0,77.0,0.27973333333333333
2019-02-23,3.0,2.0,5.0,14.0,1.0,8.0,3.0,0.0,2.0,3.0,3.0,7.0,83.0,41.0,3.0,5.0,0.0,0.0,3.0,57.0,0.0,13.0,124.0,23.0,1.0,6.0,16.0,18.0,36.0,12.0,8.0,0.0,5.0,0.0,6.0,23.0,18.0,1.0,67.0,10.0,0.0,5.0,8.0,0.0,2.0,4.0,3.0,1.0,18.0,15.0,14.0,3.0,0.0,0.0,0.0,7.0,3.0,5.0,1.0,2.0,50.0,0.0,5.0,85.0,13.0,19.0,6.0,13.0,3.0,9.0,3.0,1.0,101.0,0.0,6.0,121.0,0.0,55.0,1.0,55.0,1.0,0.0,0.0,27.0,1.0,1.0,174.0,38.0,0.0,6.0,0.0,13.0,79.0,-0.2083
2019-02-24,0.0,0.0,6.0,24.0,0.0,10.0,4.0,0.0,2.0,5.0,0.0,4.0,82.0,27.0,1.0,6.0,4.0,1.0,2.0,77.0,0.0,7.0,136.0,20.0,0.0,9.0,25.0,17.0,27.0,20.0,6.0,0.0,7.0,4.0,28.0,12.0,10.0,0.0,54.0,7.0,2.0,2.0,8.0,0.0,2.0,1.0,4.0,0.0,9.0,23.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,2.0,57.0,0.0,9.0,72.0,7.0,25.0,11.0,7.0,2.0,7.0,2.0,1.0,81.0,0.0,3.0,88.0,0.0,70.0,2.0,23.0,2.0,3.0,2.0,40.0,3.0,0.0,228.0,14.0,1.0,7.0,3.0,8.0,87.0,0.11887500000000001
2019-02-25,2.0,2.0,4.0,15.0,4.0,11.0,2.0,1.0,0.0,6.0,2.0,3.0,65.0,40.0,3.0,4.0,0.0,0.0,4.0,64.0,2.0,15.0,114.0,16.0,0.0,13.0,20.0,6.0,23.0,10.0,3.0,0.0,4.0,0.0,25.0,24.0,17.0,2.0,37.0,2.0,0.0,3.0,6.0,0.0,1.0,2.0,10.0,0.0,14.0,28.0,18.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,11.0,1.0,37.0,1.0,19.0,94.0,11.0,30.0,8.0,7.0,1.0,7.0,7.0,0.0,113.0,0.0,4.0,72.0,0.0,55.0,1.0,46.0,6.0,2.0,0.0,26.0,3.0,1.0,198.0,29.0,2.0,15.0,1.0,17.0,82.0,-0.12726666666666667
2019-02-26,0.0,0.0,7.0,23.0,0.0,15.0,0.0,2.0,0.0,6.0,1.0,3.0,59.0,72.0,7.0,4.0,1.0,0.0,10.0,44.0,1.0,13.0,83.0,12.0,1.0,6.0,14.0,9.0,37.0,4.0,4.0,0.0,8.0,1.0,21.0,20.0,20.0,2.0,41.0,2.0,5.0,4.0,7.0,0.0,2.0,3.0,4.0,1.0,10.0,26.0,25.0,15.0,0.0,0.0,0.0,26.0,13.0,0.0,10.0,0.0,52.0,0.0,24.0,121.0,13.0,22.0,8.0,13.0,1.0,3.0,3.0,2.0,132.0,0.0,1.0,75.0,1.0,65.0,2.0,30.0,0.0,1.0,0.0,17.0,2.0,2.0,185.0,34.0,0.0,10.0,1.0,14.0,78.0,-0.332
2019-02-27,1.0,4.0,3.0,15.0,1.0,8.0,3.0,0.0,3.0,6.0,2.0,2.0,68.0,45.0,4.0,5.0,1.0,0.0,5.0,52.0,0.0,12.0,91.0,16.0,1.0,5.0,11.0,8.0,35.0,9.0,2.0,0.0,3.0,0.0,19.0,63.0,22.0,0.0,55.0,5.0,4.0,2.0,6.0,0.0,0.0,7.0,9.0,1.0,19.0,23.0,20.0,9.0,0.0,0.0,0.0,23.0,7.0,1.0,6.0,0.0,51.0,0.0,18.0,128.0,10.0,27.0,8.0,10.0,4.0,10.0,1.0,0.0,139.0,1.0,2.0,96.0,1.0,55.0,1.0,38.0,1.0,0.0,1.0,18.0,2.0,1.0,221.0,27.0,4.0,11.0,1.0,8.0,82.0,-0.07955
2019-02-28,5.0,3.0,5.0,10.0,1.0,22.0,1.0,0.0,2.0,1.0,2.0,4.0,72.0,75.0,4.0,4.0,1.0,0.0,4.0,50.0,0.0,20.0,84.0,31.0,1.0,9.0,12.0,5.0,25.0,7.0,4.0,0.0,5.0,1.0,15.0,104.0,50.0,0.0,46.0,10.0,0.0,2.0,1.0,3.0,2.0,7.0,11.0,0.0,46.0,36.0,43.0,3.0,0.0,2.0,1.0,17.0,7.0,1.0,9.0,0.0,73.0,0.0,19.0,207.0,24.0,39.0,5.0,24.0,6.0,4.0,3.0,4.0,204.0,3.0,7.0,107.0,0.0,61.0,1.0,79.0,3.0,0.0,2.0,14.0,1.0,0.0,202.0,41.0,0.0,14.0,0.0,22.0,133.0,-0.28315
2019-03-01,2.0,1.0,2.0,10.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,44.0,55.0,0.0,5.0,0.0,2.0,7.0,20.0,1.0,9.0,61.0,16.0,1.0,5.0,6.0,5.0,28.0,3.0,1.0,0.0,2.0,0.0,2.0,42.0,37.0,0.0,37.0,2.0,0.0,1.0,5.0,0.0,2.0,3.0,5.0,1.0,33.0,24.0,31.0,5.0,0.0,0.0,0.0,11.0,10.0,0.0,9.0,1.0,61.0,0.0,17.0,135.0,13.0,34.0,4.0,8.0,5.0,8.0,2.0,0.0,144.0,0.0,5.0,81.0,1.0,65.0,0.0,46.0,0.0,1.0,1.0,18.0,0.0,0.0,145.0,31.0,0.0,8.0,1.0,23.0,56.0,-0.16886666666666664
2019-03-02,1.0,1.0,4.0,9.0,2.0,5.0,1.0,0.0,2.0,4.0,0.0,2.0,49.0,40.0,0.0,2.0,0.0,2.0,2.0,29.0,0.0,8.0,63.0,8.0,1.0,9.0,18.0,1.0,26.0,6.0,0.0,0.0,4.0,0.0,7.0,24.0,16.0,2.0,28.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,15.0,20.0,25.0,2.0,0.0,0.0,0.0,9.0,9.0,1.0,3.0,0.0,37.0,0.0,13.0,86.0,8.0,30.0,5.0,6.0,3.0,4.0,1.0,0.0,118.0,0.0,1.0,55.0,0.0,52.0,0.0,28.0,0.0,0.0,1.0,9.0,2.0,0.0,144.0,17.0,1.0,7.0,1.0,14.0,76.0,-0.06885000000000001
2019-03-03,4.0,2.0,8.0,10.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,36.0,0.0,3.0,1.0,1.0,4.0,31.0,0.0,13.0,41.0,6.0,0.0,11.0,14.0,3.0,13.0,3.0,6.0,0.0,8.0,0.0,21.0,16.0,9.0,5.0,27.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,19.0,33.0,23.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,31.0,0.0,13.0,68.0,12.0,26.0,5.0,10.0,0.0,0.0,1.0,0.0,113.0,0.0,2.0,56.0,0.0,55.0,1.0,27.0,0.0,0.0,1.0,7.0,0.0,0.0,138.0,36.0,2.0,3.0,0.0,9.0,65.0,0.0
2019-03-04,0.0,1.0,3.0,15.0,1.0,21.0,1.0,0.0,4.0,8.0,0.0,4.0,60.0,56.0,5.0,5.0,0.0,0.0,3.0,78.0,0.0,12.0,102.0,17.0,0.0,7.0,31.0,9.0,23.0,11.0,0.0,0.0,3.0,0.0,26.0,18.0,14.0,0.0,41.0,2.0,1.0,4.0,9.0,1.0,6.0,7.0,4.0,0.0,18.0,31.0,24.0,9.0,0.0,1.0,0.0,18.0,6.0,3.0,8.0,3.0,45.0,0.0,17.0,120.0,12.0,39.0,6.0,12.0,5.0,12.0,0.0,0.0,139.0,1.0,2.0,82.0,1.0,66.0,0.0,45.0,0.0,0.0,7.0,16.0,0.0,0.0,228.0,49.0,0.0,7.0,0.0,14.0,77.0,0.2294
2019-03-05,0.0,2.0,1.0,19.0,1.0,11.0,1.0,0.0,5.0,7.0,4.0,5.0,58.0,63.0,3.0,7.0,0.0,0.0,7.0,57.0,0.0,8.0,117.0,16.0,0.0,10.0,20.0,12.0,31.0,17.0,8.0,2.0,1.0,1.0,11.0,12.0,13.0,2.0,44.0,4.0,1.0,3.0,6.0,0.0,4.0,6.0,6.0,3.0,17.0,28.0,27.0,4.0,0.0,2.0,0.0,8.0,7.0,1.0,8.0,1.0,45.0,0.0,11.0,138.0,7.0,41.0,6.0,10.0,0.0,12.0,0.0,0.0,137.0,0.0,3.0,81.0,3.0,65.0,0.0,45.0,0.0,1.0,10.0,26.0,1.0,1.0,197.0,45.0,1.0,8.0,3.0,18.0,68.0,0.0
2019-03-06,7.0,3.0,6.0,25.0,1.0,29.0,1.0,2.0,7.0,5.0,4.0,2.0,87.0,181.0,160.0,9.0,2.0,2.0,5.0,51.0,0.0,43.0,135.0,32.0,8.0,18.0,20.0,12.0,48.0,18.0,8.0,0.0,0.0,2.0,10.0,19.0,40.0,0.0,57.0,15.0,4.0,2.0,9.0,4.0,4.0,11.0,19.0,2.0,178.0,77.0,66.0,9.0,0.0,1.0,0.0,25.0,146.0,6.0,23.0,1.0,112.0,0.0,75.0,228.0,72.0,89.0,12.0,16.0,10.0,36.0,2.0,5.0,429.0,0.0,7.0,210.0,2.0,130.0,3.0,80.0,3.0,0.0,4.0,30.0,2.0,0.0,274.0,154.0,0.0,56.0,5.0,48.0,141.0,-0.5808
2019-03-07,13.0,10.0,4.0,31.0,4.0,35.0,4.0,1.0,10.0,6.0,2.0,9.0,93.0,145.0,15.0,22.0,0.0,6.0,7.0,55.0,1.0,61.0,150.0,35.0,2.0,21.0,13.0,5.0,53.0,16.0,19.0,0.0,0.0,6.0,19.0,36.0,43.0,3.0,70.0,20.0,0.0,1.0,20.0,4.0,4.0,11.0,23.0,4.0,37.0,74.0,59.0,13.0,0.0,2.0,0.0,23.0,17.0,2.0,23.0,4.0,158.0,1.0,37.0,254.0,33.0,109.0,8.0,19.0,10.0,20.0,7.0,5.0,403.0,1.0,9.0,247.0,3.0,130.0,6.0,120.0,3.0,0.0,6.0,39.0,4.0,0.0,266.0,133.0,3.0,15.0,7.0,71.0,232.0,0.0
